Device: Apple iPhone11,8; eSense app version: 4.5.91; ios version: 13.3.1;
DESCRIPCIÓN;VALOR;RR;Amplitud HRV
NOMBRE DE LA GRABACIÓN;F3;;;;;;;
eSense Pulse:;0000387;;;;;;;
FECHA (HH:MM:SS);15.06.20 15:58:40;;;;;;;
TIEMPO (HH:MM:SS);00:28:48;;;;;;;
MÁXIMO;111.7 HR;;;;;;;
MÍNIMO;64.3 HR;;;;;;;
DIFERENCIA MIN/MAX;47.4 HR;;;;;;;
MEDIA DE LA SESIÓN;82.66 HR;;;;;;;
;;;;;;;;
SDNN;54.070 ms;;;;;;;
RMSSD;37.568 ms;;;;;;;
NN50;338;;;;;;;
PNN50;13.984 %;;;;;;;
ÍNDICE DE ESTRÉS;36.267;;;;;;;
RR PROMEDIO;730.8 ms;;;;;;;
HR PROMEDIO;82.1 HR;;;;;;;
VALORES DE HR CORREGIDOS;1;;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;;
HF PROMEDIO;217.9813 ms2;;;;;;;
LF PROMEDIO;566.4074 ms2;;;;;;;
RELACIÓN LF/HF;2.5984;;;;;;;
CORAZONES ROJOS;61;;;;;;;
CORAZONES RARANJAS;64;;;;;;;
CORAZONES AMAARILLOS;128;;;;;;;
CORAZONES VERDES;92;;;;;;;
;;;;;;;;
799.306;80.2;748;6.60;85.56;N.a.;16:11:46:201;;
800.079;77.6;773;5.23;71.20;0.7931;16:11:46:751;;
800.870;75.9;791;4.10;61.14;0.7700;16:11:47:843;;
801.620;80.0;750;3.96;61.33;N.a.;16:11:48:389;;
802.299;88.4;679;4.07;65.11;N.a.;16:11:48:940;;
802.969;89.6;670;4.46;71.82;N.a.;16:11:49:483;;
803.672;85.3;703;5.15;81.28;0.7471;16:11:50:611;;
804.368;86.2;696;6.03;91.36;0.7900;16:11:51:128;;
805.026;91.2;658;7.03;98.50;N.a.;16:11:51:673;;
805.693;90.0;667;7.89;90.62;N.a.;16:11:52:772;;
806.380;87.3;687;9.12;80.11;N.a.;16:11:53:321;;
807.102;83.1;722;10.01;72.75;0.8489;16:11:53:868;;
807.889;76.2;787;10.73;67.92;0.9500;16:11:54:416;;
808.647;79.2;758;11.39;64.56;N.a.;16:11:55:507;;
809.343;86.2;696;12.10;63.00;N.a.;16:11:56:053;;
810.047;85.2;704;12.43;64.77;N.a.;16:11:56:609;;
810.791;80.6;744;12.46;68.78;1.0595;16:11:57:164;;
811.517;82.6;726;11.63;79.17;0.9700;16:11:59:343;;
812.218;85.6;701;9.11;93.01;N.a.;16:11:59:369;;
812.879;90.8;661;6.39;62.65;N.a.;16:11:59:885;;
813.585;85.0;706;6.29;54.26;N.a.;16:12:00:983;;
814.332;80.3;747;6.68;57.26;0.8889;16:12:01:016;;
815.102;77.9;770;6.95;69.41;0.8700;16:12:01:533;;
815.908;74.4;806;7.16;86.27;N.a.;16:12:02:649;;
816.720;73.9;812;7.09;96.86;N.a.;16:12:03:170;;
817.468;80.2;748;6.92;85.92;N.a.;16:12:03:718;;
818.202;81.7;734;6.86;84.44;0.8509;16:12:04:814;;
818.964;78.7;762;6.86;88.89;0.8700;16:12:05:384;;
819.760;75.4;796;6.89;92.22;N.a.;16:12:07:004;;
820.552;75.8;792;7.21;97.37;N.a.;16:12:07:024;;
821.272;83.3;720;7.22;99.19;N.a.;16:12:07:550;;
822.053;76.8;781;6.28;97.37;0.9009;16:12:08:644;;
822.857;74.6;804;5.77;96.20;0.7700;16:12:09:197;;
823.681;72.8;824;5.40;95.13;N.a.;16:12:09:740;;
824.423;80.9;742;5.42;94.51;N.a.;16:12:10:839;;
825.130;84.9;707;5.52;93.52;N.a.;16:12:11:382;;
825.854;82.9;724;5.74;91.66;0.6555;16:12:13:043;;
826.605;79.9;751;5.69;89.71;0.6200;16:12:13:067;;
827.393;76.1;788;5.30;86.90;N.a.;16:12:13:573;;
828.150;79.3;757;4.49;89.99;N.a.;16:12:14:120;;
828.840;87.0;690;4.82;96.50;N.a.;16:12:15:218;;
829.515;88.9;675;6.21;80.11;0.5833;16:12:15:766;;
830.231;83.8;716;9.01;65.22;0.6400;16:12:16:317;;
830.984;79.7;753;10.17;65.22;N.a.;16:12:17:419;;
831.786;74.8;802;10.36;70.36;N.a.;16:12:18:501;;
832.544;79.2;758;10.51;80.09;N.a.;16:12:19:067;;
833.309;78.4;765;9.85;90.68;0.6952;16:12:19:596;;
834.087;77.1;778;9.13;73.95;0.8400;16:12:20:148;;
834.857;77.9;770;7.78;56.83;N.a.;16:12:21:255;;
835.568;84.4;711;6.77;59.21;N.a.;16:12:22:335;;
836.240;89.3;672;6.38;71.17;N.a.;16:12:22:380;;
836.900;90.9;660;6.38;90.60;0.9894;16:12:22:882;;
837.613;84.2;713;6.73;90.85;1.0000;16:12:23:437;;
838.400;76.2;787;6.99;81.30;N.a.;16:12:25:624;;
839.229;72.4;829;7.22;76.00;N.a.;16:12:25:666;;
840.001;77.7;772;7.33;76.00;N.a.;16:12:26:164;;
840.751;80.0;750;7.46;76.00;1.0110;16:12:26:716;;
841.529;77.1;778;7.66;78.42;0.9900;16:12:27:265;;
842.323;75.6;794;8.38;88.93;N.a.;16:12:28:360;;
843.118;75.5;795;8.59;95.96;N.a.;16:12:28:902;;
843.849;82.1;731;8.71;95.95;N.a.;16:12:29:997;;
844.580;82.1;731;8.60;83.24;0.9605;16:12:30:548;;
845.317;81.4;737;8.00;73.03;0.9700;16:12:31:102;;
846.065;80.2;748;7.57;63.75;N.a.;16:12:32:192;;
846.776;84.4;711;6.42;66.82;N.a.;16:12:32:734;;
847.474;86.0;698;5.30;93.72;N.a.;16:12:33:283;;
848.227;79.7;753;5.58;63.08;0.9739;16:12:33:839;;
849.040;73.8;813;5.44;56.60;1.1300;16:12:34:930;;
849.885;71.0;845;5.15;57.16;N.a.;16:12:35:497;;
850.690;74.5;805;5.32;63.99;N.a.;16:12:36:569;;
851.476;76.3;786;5.66;73.26;N.a.;16:12:37:113;;
852.257;76.8;781;6.09;82.56;1.2689;16:12:38:220;;
852.993;81.5;736;6.69;95.14;1.2000;16:12:38:756;;
853.679;87.5;686;7.30;92.33;N.a.;16:12:39:303;;
854.372;86.6;693;7.98;79.06;N.a.;16:12:39:851;;
855.093;83.2;721;8.71;65.96;N.a.;16:12:40:982;;
855.847;79.6;754;9.19;58.09;1.1397;16:12:41:497;;
856.555;84.7;708;10.06;50.94;1.1300;16:12:42:045;;
857.243;87.2;688;12.40;47.37;N.a.;16:12:42:589;;
857.975;82.0;732;13.31;47.41;N.a.;16:12:43:700;;
858.743;78.1;768;14.08;47.46;N.a.;16:12:44:231;;
859.518;77.4;775;14.49;47.51;1.1311;16:12:44:785;;
860.224;85.0;706;14.61;47.58;1.1700;16:12:46:434;;
860.935;84.4;711;14.56;47.66;N.a.;16:12:46:469;;
861.692;79.3;757;14.69;47.76;N.a.;16:12:46:969;;
862.461;78.0;769;15.02;47.85;N.a.;16:12:48:064;;
863.243;76.7;782;15.22;47.96;1.1955;16:12:48:614;;
863.957;84.0;714;15.09;48.06;1.2100;16:12:49:708;;
864.666;84.6;709;14.86;48.13;N.a.;16:12:50:253;;
865.428;78.7;762;14.60;48.19;N.a.;16:12:50:808;;
866.196;78.1;768;14.29;48.26;N.a.;16:12:51:901;;
867.019;72.9;823;14.35;48.34;1.2352;16:12:52:447;;
867.778;79.1;759;14.39;48.57;1.2300;16:12:52:993;;
868.546;78.1;768;14.40;48.93;N.a.;16:12:54:121;;
869.365;73.3;819;14.46;49.41;N.a.;16:12:54:633;;
870.204;71.5;839;14.47;50.01;N.a.;16:12:56:280;;
871.042;71.6;838;14.39;50.74;1.2369;16:12:56:316;;
871.817;77.4;775;14.07;52.82;1.2400;16:12:56:830;;
872.588;77.8;771;13.48;56.75;N.a.;16:12:57:923;;
873.376;76.1;788;12.80;61.72;N.a.;16:12:58:466;;
874.170;75.6;794;11.41;73.48;N.a.;16:12:59:579;;
874.923;79.7;753;9.49;90.59;1.2427;16:13:00:118;;
875.630;84.9;707;7.57;90.62;1.3400;16:13:00:659;;
876.359;82.3;729;6.49;77.33;N.a.;16:13:01:753;;
877.136;77.2;777;5.80;65.41;N.a.;16:13:02:850;;
877.973;71.7;837;5.65;56.02;N.a.;16:13:03:404;;
878.816;71.2;843;6.59;59.59;1.4500;16:13:03:947;;
879.607;75.9;791;7.09;66.93;1.3700;16:13:04:488;;
880.354;80.3;747;7.55;79.95;N.a.;16:13:06:148;;
881.109;79.5;755;7.36;91.13;N.a.;16:13:06:166;;
881.899;75.9;790;6.81;94.06;N.a.;16:13:07:225;;
882.711;73.9;812;5.78;74.14;1.3014;16:13:07:776;;
883.506;75.5;795;5.35;71.37;1.3200;16:13:08:320;;
884.230;82.9;724;5.62;83.83;N.a.;16:13:09:988;;
884.987;79.3;757;6.43;99.72;N.a.;16:13:10:021;;
885.775;76.1;788;7.73;84.93;N.a.;16:13:11:081;;
886.591;73.5;816;9.01;77.78;1.3367;16:13:11:612;;
887.402;74.0;811;9.97;77.27;1.3600;16:13:12:153;;
888.146;80.6;744;10.68;77.27;N.a.;16:13:13:252;;
888.886;81.1;740;11.44;77.27;N.a.;16:13:13:796;;
889.633;80.3;747;11.70;77.27;N.a.;16:13:14:348;;
890.345;84.3;712;11.73;78.25;1.3809;16:13:15:470;;
891.008;90.5;663;11.74;88.44;1.4100;16:13:15:985;;
891.684;88.8;676;11.76;99.82;N.a.;16:13:16:532;;
892.383;85.8;699;11.65;77.35;N.a.;16:13:17:094;;
893.073;87.0;690;11.15;53.99;N.a.;16:13:18:185;;
893.740;90.0;667;10.17;43.10;1.4379;16:13:18:727;;
894.407;90.0;667;7.65;46.46;1.5700;16:13:18:736;;
895.043;94.3;636;5.32;87.80;N.a.;16:13:19:822;;
895.707;90.4;664;3.99;70.94;N.a.;16:13:20:364;;
896.374;90.0;667;3.55;41.44;N.a.;16:13:20:917;;
897.041;90.0;667;3.90;40.00;1.6983;16:13:22:011;;
897.722;88.1;681;4.20;40.00;1.5800;16:13:22:558;;
898.400;88.5;678;4.37;42.72;N.a.;16:13:24:224;;
899.050;92.3;650;4.76;51.87;N.a.;16:13:24:244;;
899.676;95.8;626;5.28;64.21;N.a.;16:13:24:746;;
900.284;98.7;608;5.82;77.05;1.4659;16:13:24:770;;
900.898;97.7;614;6.64;96.28;1.5500;16:13:25:296;;
901.514;97.4;616;7.38;86.41;N.a.;16:13:26:390;;
902.150;94.3;636;8.43;62.32;N.a.;16:13:27:489;;
902.815;90.2;665;9.35;43.41;N.a.;16:13:27:517;;
903.509;86.5;694;9.31;48.29;1.6395;16:13:28:029;;
904.183;89.0;674;8.77;64.30;1.5200;16:13:28:602;;
904.874;86.8;691;7.58;96.55;N.a.;16:13:29:675;;
905.607;81.9;733;6.60;81.00;N.a.;16:13:30:229;;
906.396;76.0;789;5.77;73.44;N.a.;16:13:30:771;;
907.207;74.0;811;5.27;79.02;1.4005;16:13:31:865;;
907.998;75.9;791;4.78;83.23;1.4300;16:13:32:409;;
908.712;84.0;714;4.69;87.08;N.a.;16:13:32:962;;
909.404;86.7;692;4.94;89.89;N.a.;16:13:34:073;;
910.110;85.0;706;5.46;94.07;N.a.;16:13:35:155;;
910.852;80.9;742;5.73;97.20;1.4687;16:13:35:164;;
911.663;74.0;811;5.95;98.32;1.4500;16:13:36:791;;
912.523;69.8;860;5.80;97.57;N.a.;16:13:36:831;;
913.332;74.2;809;5.29;99.41;N.a.;16:13:37:891;;
914.128;75.4;796;5.10;95.62;N.a.;16:13:38:433;;
914.943;73.6;815;5.64;92.78;1.4374;16:13:39:538;;
915.756;73.8;813;7.03;90.18;1.4200;16:13:40:080;;
916.586;72.3;830;8.40;89.47;N.a.;16:13:41:169;;
917.360;77.5;774;9.73;89.47;N.a.;16:13:42:832;;
918.144;76.5;784;10.47;89.47;N.a.;16:13:42:848;;
918.938;75.6;794;10.89;89.47;1.3925;16:13:43:361;;
919.750;73.9;812;10.89;90.30;1.4500;16:13:43:909;;
920.519;78.0;769;10.89;96.99;N.a.;16:13:44:461;;
921.225;85.0;706;10.89;95.17;N.a.;16:13:45:564;;
921.949;82.9;724;10.90;85.43;N.a.;16:13:46:645;;
922.699;80.0;750;10.89;68.35;1.5061;16:13:46:669;;
923.507;74.3;808;10.86;47.90;1.5800;16:13:47:738;;
924.322;73.6;815;10.82;37.33;N.a.;16:13:48:844;;
925.099;77.2;777;10.73;24.60;N.a.;16:13:49:381;;
925.870;77.8;771;10.49;40.96;N.a.;16:13:49:950;;
926.654;76.5;784;10.19;62.06;1.6708;16:13:50:481;;
927.456;74.8;802;9.48;97.15;1.5800;16:13:51:576;;
928.242;76.3;786;9.27;73.24;N.a.;16:13:52:667;;
928.965;83.0;723;9.79;70.11;N.a.;16:13:53:213;;
929.689;82.9;724;10.63;76.49;N.a.;16:13:54:312;;
930.454;78.4;765;11.70;82.88;1.4971;16:13:54:861;;
931.246;75.8;792;13.05;89.12;1.5100;16:13:55:409;;
932.064;73.3;818;14.00;92.60;N.a.;16:13:55:958;;
932.823;79.1;759;15.27;95.51;N.a.;16:13:57:059;;
933.561;81.3;738;16.27;95.65;N.a.;16:13:57:593;;
934.320;79.1;759;16.75;95.65;1.5175;16:13:58:147;;
935.100;76.9;780;17.26;96.01;1.5100;16:13:59:236;;
935.879;77.0;779;17.27;98.32;N.a.;16:13:59:783;;
936.587;84.7;708;17.17;97.48;N.a.;16:14:00:333;;
937.292;85.1;705;17.07;92.00;N.a.;16:14:01:428;;
938.038;80.4;746;16.94;86.46;1.5076;16:14:01:975;;
938.832;75.6;794;16.61;78.05;1.5300;16:14:02:527;;
939.661;72.4;829;16.18;69.10;N.a.;16:14:03:620;;
940.473;73.9;812;15.79;61.02;N.a.;16:14:04:163;;
941.236;78.6;763;15.51;55.20;N.a.;16:14:05:260;;
942.011;77.4;775;15.09;47.34;1.5496;16:14:05:812;;
942.795;76.5;784;14.61;39.06;1.4100;16:14:06:363;;
943.594;75.1;799;14.21;32.40;N.a.;16:14:07:459;;
944.329;81.6;735;13.64;23.44;N.a.;16:14:07:995;;
945.022;86.6;693;12.76;11.84;N.a.;16:14:08:543;;
945.748;82.6;726;12.28;6.87;1.2858;16:14:09:656;;
946.496;80.2;748;12.09;7.39;1.2900;16:14:10:192;;
947.291;75.5;795;11.91;7.43;N.a.;16:14:11:854;;
948.038;80.3;747;11.61;8.49;N.a.;16:14:11:863;;
948.807;78.0;769;11.38;10.27;N.a.;16:14:12:380;;
949.600;75.7;793;11.12;12.39;1.3047;16:14:12:924;;
950.409;74.2;809;10.72;15.78;1.3300;16:14:14:018;;
951.163;79.6;754;10.10;21.99;N.a.;16:14:14:566;;
951.882;83.4;719;9.52;28.42;N.a.;16:14:15:128;;
952.606;82.9;724;8.75;40.33;N.a.;16:14:16:213;;
953.339;81.9;733;8.26;53.78;1.3441;16:14:16:760;;
954.051;84.3;712;7.80;77.66;1.2900;16:14:17:307;;
954.741;87.0;690;7.60;96.40;N.a.;16:14:18:403;;
955.457;83.8;716;7.73;89.95;N.a.;16:14:18:945;;
956.220;78.6;763;8.41;72.04;N.a.;16:14:19:493;;
957.032;73.9;812;9.18;59.88;1.2499;16:14:20:591;;
957.819;76.2;787;9.77;52.48;1.3300;16:14:21:141;;
958.552;81.9;733;10.05;50.79;N.a.;16:14:22:240;;
959.296;80.6;744;9.87;56.96;N.a.;16:14:22:795;;
960.082;76.3;786;9.40;67.44;N.a.;16:14:23:873;;
960.891;74.2;809;9.26;75.84;1.4094;16:14:24:423;;
961.657;78.3;766;9.52;86.96;1.4500;16:14:24:967;;
962.395;81.3;738;10.02;95.58;N.a.;16:14:25:514;;
963.158;78.6;763;11.12;92.85;N.a.;16:14:26:611;;
963.939;76.8;781;12.80;80.40;N.a.;16:14:27:166;;
964.723;76.5;784;14.49;73.60;1.4939;16:14:28:252;;
965.450;82.5;727;16.34;71.38;1.5000;16:14:29:349;;
966.151;85.6;701;18.25;73.74;N.a.;16:14:29:380;;
966.883;82.0;732;19.54;79.36;N.a.;16:14:29:907;;
967.618;81.6;735;19.78;89.53;N.a.;16:14:31:005;;
968.373;79.5;755;15.51;90.88;1.4953;16:14:31:544;;
969.096;83.0;723;12.53;82.57;1.5100;16:14:32:091;;
969.786;87.0;690;10.38;77.15;N.a.;16:14:32:632;;
970.508;83.1;722;9.39;72.23;N.a.;16:14:33:731;;
971.301;75.7;793;9.07;68.99;N.a.;16:14:34:278;;
972.110;74.2;809;9.13;67.74;1.5280;16:14:34:826;;
972.897;76.2;787;9.34;67.74;1.5200;16:14:35:952;;
973.618;83.2;721;9.60;67.74;N.a.;16:14:36:492;;
974.357;81.2;739;9.69;69.98;N.a.;16:14:37:573;;
975.094;81.4;737;9.73;74.95;N.a.;16:14:38:106;;
975.853;79.1;759;9.80;81.59;1.5005;16:14:39:221;;
976.577;82.9;724;9.83;90.90;1.5000;16:14:39:751;;
977.267;87.0;690;9.80;98.05;N.a.;16:14:40:307;;
977.984;83.7;717;9.72;85.84;N.a.;16:14:40:844;;
978.735;79.9;751;9.48;72.11;N.a.;16:14:41:944;;
979.540;74.5;805;9.22;61.87;1.4904;16:14:42:488;;
980.329;76.0;789;8.83;61.05;1.4500;16:14:43:045;;
981.036;84.9;707;8.27;73.57;N.a.;16:14:44:130;;
981.730;86.5;694;7.32;88.44;N.a.;16:14:45:250;;
982.444;84.0;714;6.38;68.20;N.a.;16:14:45:278;;
983.184;81.1;740;4.43;71.00;1.4051;16:14:45:772;;
983.952;78.1;768;3.84;77.16;1.4100;16:14:46:867;;
984.703;79.9;751;3.80;83.06;N.a.;16:14:47:968;;
985.375;89.3;672;3.47;87.27;N.a.;16:14:47:992;;
986.021;92.9;646;3.14;90.43;N.a.;16:14:48:509;;
986.658;94.2;637;3.06;93.79;1.4099;16:14:50:154;;
987.384;82.6;726;3.88;95.77;1.5600;16:14:51:251;;
988.153;78.0;769;5.45;97.24;N.a.;16:14:51:263;;
988.955;74.8;802;6.79;98.35;N.a.;16:14:51:794;;
989.746;75.9;791;8.23;99.54;N.a.;16:14:52:341;;
990.529;76.6;783;8.83;100.00;1.7263;16:14:53:437;;
991.273;80.6;744;8.95;100.00;1.8600;16:14:53:990;;
991.991;83.6;718;8.99;97.76;N.a.;16:14:54:540;;
992.696;85.1;705;8.77;92.81;N.a.;16:14:55:664;;
993.406;84.5;710;8.50;87.03;N.a.;16:14:56:724;;
994.105;85.8;699;8.08;77.39;1.9934;16:14:56:746;;
994.773;89.8;668;7.79;67.59;2.0100;16:14:57:281;;
995.473;85.7;700;7.69;60.47;N.a.;16:14:57:824;;
996.184;84.4;711;7.64;50.45;N.a.;16:14:58:914;;
996.906;83.1;722;7.58;42.41;N.a.;16:14:59:473;;
997.621;83.9;715;7.57;35.52;2.0273;16:15:00:022;;
998.371;80.0;750;7.70;29.02;1.9900;16:15:01:103;;
999.151;76.9;780;7.90;26.88;N.a.;16:15:02:218;;
999.922;77.8;771;8.30;27.02;N.a.;16:15:02:758;;
1000.700;77.1;778;9.00;28.13;N.a.;16:15:03:291;;
1001.449;80.1;749;9.86;31.09;1.9654;16:15:03:838;;
1002.137;87.2;688;10.82;35.08;1.9700;16:15:04:391;;
1002.850;84.2;713;11.82;39.63;N.a.;16:15:05:481;;
1003.567;83.7;717;13.08;48.60;N.a.;16:15:06:028;;
1004.298;82.1;731;13.55;70.04;N.a.;16:15:06:580;;
1005.039;81.0;741;11.67;93.39;1.9811;16:15:07:124;;
1005.749;84.5;710;7.10;79.21;1.8200;16:15:08:772;;
1006.455;85.0;706;4.97;64.54;N.a.;16:15:08:797;;
1007.195;81.1;740;4.65;58.91;N.a.;16:15:10:416;;
1007.927;82.0;732;5.11;59.10;N.a.;16:15:10:450;;
1008.639;84.3;712;5.95;62.67;1.6524;16:15:10:957;;
1009.339;85.7;700;6.80;67.95;1.5400;16:15:11:504;;
1010.038;85.8;699;7.79;77.72;N.a.;16:15:12:632;;
1010.699;90.8;661;8.72;91.62;N.a.;16:15:13:146;;
1011.347;92.6;648;9.00;96.12;N.a.;16:15:13:693;;
1012.034;87.3;687;8.06;98.37;1.4221;16:15:14:245;;
1012.789;79.5;755;7.05;73.78;1.4500;16:15:14:790;;
1013.516;82.5;727;7.91;55.85;N.a.;16:15:15:892;;
1014.214;86.0;698;9.42;53.57;N.a.;16:15:16:431;;
1014.936;83.1;722;10.95;53.57;N.a.;16:15:16:989;;
1015.651;83.9;715;12.04;53.57;1.4721;16:15:17:549;;
1016.386;81.6;735;12.80;53.57;1.6000;16:15:18:640;;
1017.097;84.4;711;12.86;53.57;N.a.;16:15:19:725;;
1017.777;88.2;680;12.93;63.69;N.a.;16:15:20:271;;
1018.491;84.0;714;13.03;77.00;N.a.;16:15:20:810;;
1019.338;70.8;847;13.12;89.33;1.7276;16:15:21:357;;
1020.271;64.3;933;13.22;95.45;1.7600;16:15:22:458;;
1021.199;64.7;928;13.30;72.83;N.a.;16:15:23:005;;
1022.014;73.6;815;13.21;46.81;N.a.;16:15:24:096;;
1022.751;81.4;737;12.08;20.97;N.a.;16:15:24:645;;
1023.450;85.8;699;10.78;17.89;1.7831;16:15:25:193;;
1024.144;86.5;694;8.59;39.50;1.7500;16:15:26:290;;
1024.888;80.6;744;6.28;84.90;N.a.;16:15:26:840;;
1025.705;73.4;817;4.64;74.37;N.a.;16:15:27:388;;
1026.535;72.3;830;4.24;60.62;N.a.;16:15:28:485;;
1027.300;78.4;765;4.28;59.58;1.7079;16:15:30:122;;
1028.027;82.5;727;4.57;68.95;1.5400;16:15:30:671;;
1028.788;78.8;761;4.64;79.75;N.a.;16:15:31:212;;
1029.613;72.7;825;4.44;95.96;N.a.;16:15:32:331;;
1030.449;71.8;836;4.28;97.78;N.a.;16:15:32:348;;
1031.297;70.8;848;4.27;89.39;1.3776;16:15:32:857;;
1032.060;78.6;763;4.65;78.49;1.4700;16:15:33:963;;
1032.851;75.9;791;5.29;68.06;N.a.;16:15:34:504;;
1033.632;76.8;781;5.50;65.22;N.a.;16:15:35:593;;
1034.423;75.9;791;6.00;69.39;N.a.;16:15:36:139;;
1035.176;79.7;753;7.47;81.94;1.5570;16:15:36:687;;
1035.900;82.9;724;9.06;95.73;1.4700;16:15:37:787;;
1036.691;75.9;791;10.29;93.83;N.a.;16:15:38:329;;
1037.519;72.5;828;12.68;76.02;N.a.;16:15:38:877;;
1038.332;73.8;813;15.22;62.14;N.a.;16:15:39:996;;
1039.085;79.7;753;16.05;59.99;1.3814;16:15:40:525;;
1039.824;81.2;739;16.07;59.91;1.4300;16:15:41:620;;
1040.580;79.4;756;16.03;59.74;N.a.;16:15:42:162;;
1041.378;75.2;798;15.52;59.47;N.a.;16:15:42:710;;
1042.195;73.4;817;13.99;60.76;N.a.;16:15:43:808;;
1042.958;78.6;763;10.94;72.18;1.4921;16:15:44:922;;
1043.742;76.5;784;6.65;97.56;1.3900;16:15:45:449;;
1044.544;74.8;802;4.38;70.12;N.a.;16:15:45:994;;
1045.357;73.8;813;3.97;45.41;N.a.;16:15:46:546;;
1046.093;81.5;736;3.95;43.33;N.a.;16:15:47:640;;
1046.850;79.3;757;3.95;43.33;1.2862;16:15:48:740;;
1047.621;77.8;771;4.40;43.33;1.2800;16:15:48:778;;
1048.365;80.6;744;5.97;43.33;N.a.;16:15:50:942;;
1049.053;87.2;688;6.28;57.03;N.a.;16:15:50:968;;
1049.736;87.8;683;6.30;73.76;N.a.;16:15:51:477;;
1050.432;86.2;696;6.33;91.27;1.2732;16:15:52:025;;
1051.152;83.3;720;6.34;88.79;1.2000;16:15:52:570;;
1051.885;81.9;733;6.05;61.98;N.a.;16:15:53:134;;
1052.615;82.2;730;5.81;42.33;N.a.;16:15:53:672;;
1053.387;77.7;772;5.64;24.04;N.a.;16:15:54:761;;
1054.159;77.7;772;5.51;9.66;1.1237;16:15:55:862;;
1054.886;82.5;727;5.32;0.00;1.0500;16:15:56:405;;
1055.608;83.1;722;5.02;0.00;N.a.;16:15:56:950;;
1056.364;79.4;756;4.90;0.00;N.a.;16:15:57:491;;
1057.177;73.8;813;4.91;0.00;N.a.;16:15:58:042;;
1057.986;74.2;809;5.16;0.00;0.9898;16:15:59:137;;
1058.725;81.2;739;5.58;0.00;0.9900;16:15:59:685;;
1059.459;81.7;734;6.38;0.00;N.a.;16:16:00:241;;
1060.178;83.4;719;7.08;0.00;N.a.;16:16:01:326;;
1060.910;82.0;732;8.39;9.01;N.a.;16:16:01:876;;
1061.629;83.4;719;10.01;42.47;0.9779;16:16:02:987;;
1062.284;91.6;655;11.25;77.13;1.0800;16:16:03:520;;
1062.933;92.4;649;11.52;97.55;N.a.;16:16:04:068;;
1063.595;90.6;662;11.14;86.76;N.a.;16:16:04:609;;
1064.305;84.5;710;9.57;72.55;N.a.;16:16:05:156;;
1065.071;78.3;766;8.15;65.26;1.1784;16:16:06:252;;
1065.885;73.7;814;7.22;65.80;1.1100;16:16:06:809;;
1066.661;77.3;776;6.74;71.93;N.a.;16:16:07:354;;
1067.436;77.4;775;7.03;86.29;N.a.;16:16:08:445;;
1068.263;72.6;827;7.27;89.92;N.a.;16:16:08:990;;
1069.108;71.0;845;7.34;90.91;1.0460;16:16:10:084;;
1069.989;68.1;881;7.45;90.91;1.1800;16:16:11:726;;
1070.805;73.5;816;8.14;90.91;N.a.;16:16:11:745;;
1071.535;82.2;730;9.05;90.91;N.a.;16:16:12:278;;
1072.253;83.6;718;10.58;90.91;N.a.;16:16:12:822;;
1072.988;81.6;735;12.10;90.91;1.3103;16:16:13:918;;
1073.739;79.9;751;13.25;90.91;1.1800;16:16:14:470;;
1074.533;75.6;794;14.04;92.98;N.a.;16:16:15:020;;
1075.245;84.3;712;14.17;99.39;N.a.;16:16:16:110;;
1075.949;85.2;704;14.19;90.69;N.a.;16:16:17:204;;
1076.701;79.8;752;14.17;82.30;1.0430;16:16:17:751;;
1077.494;75.7;793;14.19;73.29;1.1700;16:16:18:323;;
1078.346;70.4;852;14.25;63.35;N.a.;16:16:18:845;;
1079.155;74.2;809;13.71;27.45;N.a.;16:16:19:942;;
1079.933;77.1;778;13.24;13.03;N.a.;16:16:20:486;;
1080.724;75.9;791;12.78;5.35;1.2965;16:16:21:582;;
1081.513;76.0;789;11.91;8.55;1.3000;16:16:22:711;;
1082.260;80.3;747;11.37;24.41;N.a.;16:16:23:233;;
1082.951;86.8;691;10.55;68.85;N.a.;16:16:23:771;;
1083.651;85.7;700;9.85;81.10;N.a.;16:16:24:318;;
1084.394;80.8;743;9.59;62.60;1.3109;16:16:24:872;;
1085.195;74.9;801;9.41;59.74;1.2900;16:16:25:979;;
1086.002;74.3;807;9.30;65.15;N.a.;16:16:26:508;;
1086.773;77.8;771;9.14;72.33;N.a.;16:16:27:608;;
1087.541;78.1;768;8.97;78.84;N.a.;16:16:28:153;;
1088.348;74.3;807;8.56;84.06;1.2709;16:16:28:718;;
1089.164;73.5;816;8.07;86.05;1.2700;16:16:29:797;;
1089.984;73.2;820;7.48;87.41;N.a.;16:16:30:352;;
1090.750;78.3;766;7.03;88.43;N.a.;16:16:31:439;;
1091.502;79.8;752;6.40;89.85;N.a.;16:16:31:989;;
1092.260;79.2;758;5.89;91.08;1.2743;16:16:32:534;;
1093.044;76.5;784;5.21;92.98;1.2000;16:16:33:630;;
1093.819;77.4;775;4.72;94.49;N.a.;16:16:34:172;;
1094.538;83.4;719;4.39;96.49;N.a.;16:16:34:721;;
1095.278;81.1;740;4.41;97.99;N.a.;16:16:35:834;;
1096.041;78.6;763;4.62;99.44;1.1360;16:16:36:367;;
1096.834;75.7;793;4.75;99.94;1.0900;16:16:37:460;;
1097.593;79.1;759;4.90;100.00;N.a.;16:16:38:005;;
1098.281;87.2;688;4.94;100.00;N.a.;16:16:38:553;;
