Device: samsung SM-G970U1; eSense app version: 4.5.91; android version: 10;
DESCRIPTION;VALUE
RECORDING NAME;F3-skin;;;;
DATE (HH:MM:SS);15.06.20 15:59:57;;;;
TIME (HH:MM:SS);00:27:29;;;;
MAXIMUM;11.39 µS;;;;
MINIMUM;2.39 µS;;;;
DIFFERENCE MIN/MAX;9 µS;;;;
AVERAGE OF SESSION;5.97 µS;;;;
TIME INCREASE (HH:MM:SS);00:07:36;;;;
TIME STEADY (HH:MM:SS);00:01:31;;;;
TIME DECREASE (HH:MM:SS);00:18:21;;;;
;;;;;
TOTAL SCR;108;;;;
% of SCR OF SESSION;28.9%;;;;
Red hands;6;;;;
Orange hands;72;;;;
Yellow hands;169;;;;
Green hands;83;;;;
0-5 SCR/MIN (HH:MM:SS);00:20:17;;;;
6-9 SCR/MIN (HH:MM:SS);00:06:54;;;;
10-15 SCR/MIN (HH:MM:SS);00:00:20;;;;
>16 SCR/MIN (HH:MM:SS);00:00:00;;;;
STARS;0;;;;
STARS WITH RIBBON;0;;;;
;;;;;
WHAT IS YOUR POSITION?;SITTING ON A CHAIR;;;;
ELECTRODE TYPE:;VELCRO ELECTRODES;;;;
1286.4;7.69;16:21:24:163;0;5;
1286.6;7.68;16:21:24:363;0;5;
1286.8;7.68;16:21:24:563;0;5;
1287.0;7.70;16:21:24:763;0;5;
1287.2;7.71;16:21:24:963;0;5;
1287.4;7.70;16:21:25:163;1;5;
1287.6;7.70;16:21:25:363;1;5;
1287.8;7.70;16:21:25:563;1;5;
1288.0;7.70;16:21:25:763;1;5;
1288.2;7.71;16:21:25:963;1;5;
1288.4;7.71;16:21:26:163;1;5;
1288.6;7.71;16:21:26:363;1;5;
1288.8;7.71;16:21:26:563;1;5;
1289.0;7.73;16:21:26:763;1;5;
1289.2;7.81;16:21:26:963;1;5;
1289.4;7.92;16:21:27:163;1;5;
1289.6;8.03;16:21:27:363;1;5;
1289.8;8.08;16:21:27:563;1;5;
1290.0;8.13;16:21:27:763;1;6;
1290.2;8.24;16:21:27:963;1;5;
1290.4;8.35;16:21:28:163;1;5;
1290.6;8.45;16:21:28:363;1;5;
1290.8;8.54;16:21:28:563;1;6;
1291.0;8.58;16:21:28:763;1;6;
1291.2;8.61;16:21:28:963;1;6;
1291.4;8.67;16:21:29:163;1;6;
1291.6;8.71;16:21:29:363;1;6;
1291.8;8.73;16:21:29:563;1;6;
1292.0;8.74;16:21:29:763;1;6;
1292.2;8.74;16:21:29:963;1;6;
1292.4;8.74;16:21:30:163;1;6;
1292.6;8.74;16:21:30:363;1;6;
1292.8;8.73;16:21:30:563;1;6;
1293.0;8.73;16:21:30:763;1;6;
1293.2;8.73;16:21:30:963;1;6;
1293.4;8.74;16:21:31:163;1;6;
1293.6;8.77;16:21:31:363;1;6;
1293.8;8.80;16:21:31:563;1;6;
1294.0;8.84;16:21:31:763;1;6;
1294.2;8.86;16:21:31:963;1;6;
1294.4;8.87;16:21:32:163;1;6;
1294.6;8.88;16:21:32:363;1;6;
1294.8;8.89;16:21:32:563;1;6;
1295.0;8.88;16:21:32:763;1;6;
1295.2;8.87;16:21:32:963;1;6;
1295.4;8.85;16:21:33:163;1;6;
1295.6;8.84;16:21:33:363;1;6;
1295.8;8.82;16:21:33:563;1;6;
1296.0;8.79;16:21:33:763;1;6;
1296.2;8.76;16:21:33:963;1;6;
1296.4;8.73;16:21:34:163;1;7;
1296.6;8.71;16:21:34:363;1;7;
1296.8;8.69;16:21:34:563;1;7;
1297.0;8.64;16:21:34:763;1;7;
1297.2;8.59;16:21:34:963;1;7;
1297.4;8.56;16:21:35:163;1;7;
1297.6;8.52;16:21:35:363;1;7;
1297.8;8.49;16:21:35:563;1;7;
1298.0;8.48;16:21:35:763;1;7;
1298.2;8.43;16:21:35:963;1;7;
1298.4;8.38;16:21:36:163;1;8;
1298.6;8.34;16:21:36:363;1;8;
1298.8;8.32;16:21:36:563;1;8;
1299.0;8.30;16:21:36:763;1;8;
1299.2;8.29;16:21:36:963;1;8;
1299.4;8.29;16:21:37:163;1;8;
1299.6;8.29;16:21:37:363;1;8;
1299.8;8.30;16:21:37:563;1;8;
1300.0;8.30;16:21:37:763;1;8;
1300.2;8.30;16:21:37:963;1;8;
1300.4;8.30;16:21:38:163;1;8;
1300.6;8.29;16:21:38:363;1;8;
1300.8;8.29;16:21:38:563;1;8;
1301.0;8.27;16:21:38:763;1;8;
1301.2;8.26;16:21:38:963;1;8;
1301.4;8.25;16:21:39:163;1;8;
1301.6;8.23;16:21:39:363;1;8;
1301.8;8.21;16:21:39:563;1;8;
1302.0;8.19;16:21:39:763;1;8;
1302.2;8.16;16:21:39:963;1;7;
1302.4;8.15;16:21:40:163;1;7;
1302.6;8.14;16:21:40:363;1;7;
1302.8;8.12;16:21:40:563;1;7;
1303.0;8.09;16:21:40:763;1;7;
1303.2;8.05;16:21:40:963;1;7;
1303.4;8.04;16:21:41:163;1;7;
1303.6;8.03;16:21:41:363;0;7;
1303.8;8.00;16:21:41:563;0;7;
1304.0;7.99;16:21:41:763;0;7;
1304.2;7.97;16:21:41:963;0;7;
1304.4;7.95;16:21:42:163;0;7;
1304.6;7.94;16:21:42:363;0;7;
1304.8;7.94;16:21:42:563;0;7;
1305.0;7.92;16:21:42:763;0;7;
1305.2;7.90;16:21:42:963;0;7;
1305.4;7.88;16:21:43:163;0;7;
1305.6;7.87;16:21:43:363;0;7;
1305.8;7.86;16:21:43:563;0;7;
1306.0;7.86;16:21:43:763;0;7;
1306.2;7.84;16:21:43:963;0;7;
1306.4;7.83;16:21:44:163;0;7;
1306.6;7.85;16:21:44:363;0;7;
1306.8;7.86;16:21:44:563;0;7;
1307.0;7.88;16:21:44:763;0;7;
1307.2;7.92;16:21:44:963;0;7;
1307.4;7.97;16:21:45:163;0;7;
1307.6;8.00;16:21:45:363;0;7;
1307.8;8.01;16:21:45:563;0;7;
1308.0;8.03;16:21:45:763;0;7;
1308.2;8.04;16:21:45:963;0;7;
1308.4;8.04;16:21:46:163;0;7;
1308.6;8.08;16:21:46:363;0;7;
1308.8;8.14;16:21:46:563;0;7;
1309.0;8.15;16:21:46:763;0;7;
1309.2;8.16;16:21:46:963;0;7;
1309.4;8.19;16:21:47:163;0;7;
1309.6;8.23;16:21:47:363;0;7;
1309.8;8.29;16:21:47:563;0;7;
1310.0;8.35;16:21:47:763;0;7;
1310.2;8.38;16:21:47:963;0;6;
1310.4;8.39;16:21:48:163;0;6;
1310.6;8.42;16:21:48:363;0;6;
1310.8;8.42;16:21:48:563;0;6;
1311.0;8.41;16:21:48:763;0;6;
1311.2;8.41;16:21:48:963;0;6;
1311.4;8.41;16:21:49:163;0;6;
1311.6;8.42;16:21:49:363;0;6;
1311.8;8.48;16:21:49:563;0;6;
1312.0;8.55;16:21:49:763;0;6;
1312.2;8.56;16:21:49:963;0;6;
1312.4;8.57;16:21:50:163;0;6;
1312.6;8.57;16:21:50:363;0;6;
1312.8;8.57;16:21:50:563;0;6;
1313.0;8.56;16:21:50:763;0;6;
1313.2;8.54;16:21:50:963;0;6;
1313.4;8.52;16:21:51:163;1;6;
1313.6;8.51;16:21:51:363;1;6;
1313.8;8.50;16:21:51:563;1;6;
1314.0;8.47;16:21:51:763;1;6;
1314.2;8.46;16:21:51:963;1;6;
1314.4;8.45;16:21:52:163;1;7;
1314.6;8.46;16:21:52:363;1;7;
1314.8;8.47;16:21:52:563;1;7;
1315.0;8.48;16:21:52:763;1;7;
1315.2;8.48;16:21:52:963;1;7;
1315.4;8.50;16:21:53:163;1;6;
1315.6;8.50;16:21:53:363;1;6;
1315.8;8.49;16:21:53:563;1;6;
1316.0;8.48;16:21:53:763;1;6;
1316.2;8.48;16:21:53:963;1;6;
1316.4;8.46;16:21:54:163;1;6;
1316.6;8.43;16:21:54:363;1;7;
1316.8;8.41;16:21:54:563;1;6;
1317.0;8.39;16:21:54:763;1;6;
1317.2;8.38;16:21:54:963;1;6;
1317.4;8.35;16:21:55:163;1;6;
1317.6;8.32;16:21:55:363;1;6;
1317.8;8.29;16:21:55:563;1;6;
1318.0;8.27;16:21:55:763;1;6;
1318.2;8.25;16:21:55:963;1;6;
1318.4;8.23;16:21:56:163;1;6;
1318.6;8.20;16:21:56:363;1;6;
1318.8;8.17;16:21:56:563;1;6;
1319.0;8.14;16:21:56:763;1;6;
1319.2;8.12;16:21:56:963;1;6;
1319.4;8.11;16:21:57:163;1;6;
1319.6;8.09;16:21:57:363;1;6;
1319.8;8.07;16:21:57:563;1;6;
1320.0;8.04;16:21:57:763;1;6;
1320.2;8.02;16:21:57:963;1;6;
1320.4;8.01;16:21:58:163;1;6;
1320.6;8.00;16:21:58:363;0;6;
1320.8;7.98;16:21:58:563;0;6;
1321.0;7.96;16:21:58:763;0;6;
1321.2;7.95;16:21:58:963;0;6;
1321.4;7.93;16:21:59:163;0;6;
1321.6;7.92;16:21:59:363;0;6;
1321.8;7.92;16:21:59:563;0;6;
1322.0;7.91;16:21:59:763;0;6;
1322.2;7.90;16:21:59:963;0;6;
1322.4;7.90;16:22:00:163;0;6;
1322.6;7.90;16:22:00:363;0;6;
1322.8;7.90;16:22:00:563;0;6;
1323.0;7.91;16:22:00:763;0;6;
1323.2;7.92;16:22:00:963;0;6;
1323.4;7.94;16:22:01:163;0;6;
1323.6;7.94;16:22:01:363;0;6;
1323.8;7.94;16:22:01:563;0;6;
1324.0;7.95;16:22:01:763;0;6;
1324.2;7.95;16:22:01:963;0;6;
1324.4;7.95;16:22:02:163;0;6;
1324.6;7.95;16:22:02:363;0;6;
1324.8;7.94;16:22:02:563;0;6;
1325.0;7.93;16:22:02:763;0;6;
1325.2;7.92;16:22:02:963;0;6;
1325.4;7.92;16:22:03:163;0;6;
1325.6;7.90;16:22:03:363;0;6;
1325.8;7.88;16:22:03:563;0;6;
1326.0;7.88;16:22:03:763;0;6;
1326.2;7.88;16:22:03:963;0;6;
1326.4;7.87;16:22:04:163;0;6;
1326.6;7.86;16:22:04:363;0;6;
1326.8;7.84;16:22:04:563;0;6;
1327.0;7.83;16:22:04:763;0;6;
1327.2;7.82;16:22:04:963;0;6;
1327.4;7.81;16:22:05:163;0;6;
1327.6;7.79;16:22:05:363;0;6;
1327.8;7.79;16:22:05:563;0;6;
1328.0;7.78;16:22:05:763;0;6;
1328.2;7.76;16:22:05:963;0;6;
1328.4;7.75;16:22:06:163;0;6;
1328.6;7.75;16:22:06:363;0;6;
1328.8;7.74;16:22:06:563;0;6;
1329.0;7.72;16:22:06:763;0;6;
1329.2;7.71;16:22:06:963;0;6;
1329.4;7.70;16:22:07:163;0;6;
1329.6;7.70;16:22:07:363;0;6;
1329.8;7.70;16:22:07:563;0;6;
1330.0;7.70;16:22:07:763;0;6;
1330.2;7.71;16:22:07:963;0;6;
1330.4;7.72;16:22:08:163;0;6;
1330.6;7.73;16:22:08:363;0;6;
1330.8;7.74;16:22:08:563;0;6;
1331.0;7.75;16:22:08:763;0;6;
1331.2;7.77;16:22:08:963;0;6;
1331.4;7.79;16:22:09:163;0;6;
1331.6;7.79;16:22:09:363;0;6;
1331.8;7.80;16:22:09:563;0;6;
1332.0;7.80;16:22:09:763;0;6;
1332.2;7.84;16:22:09:963;0;6;
1332.4;7.87;16:22:10:163;0;6;
1332.6;7.87;16:22:10:363;0;6;
1332.8;7.91;16:22:10:563;0;6;
1333.0;7.91;16:22:10:763;0;6;
1333.2;7.93;16:22:10:963;0;6;
1333.4;7.94;16:22:11:163;0;6;
1333.6;7.95;16:22:11:363;0;6;
1333.8;7.97;16:22:11:563;0;6;
1334.0;8.01;16:22:11:763;0;6;
1334.2;8.01;16:22:11:963;0;6;
1334.4;8.01;16:22:12:163;0;6;
1334.6;8.06;16:22:12:363;0;6;
1334.8;8.12;16:22:12:563;0;6;
1335.0;8.17;16:22:12:763;1;6;
1335.2;8.25;16:22:12:963;1;6;
1335.4;8.25;16:22:13:163;1;6;
1335.6;8.31;16:22:13:363;1;6;
1335.8;8.38;16:22:13:563;1;6;
1336.0;8.42;16:22:13:763;1;6;
1336.2;8.48;16:22:13:963;1;6;
1336.4;8.48;16:22:14:163;1;6;
1336.6;8.50;16:22:14:363;1;6;
1336.8;8.53;16:22:14:563;1;6;
1337.0;8.57;16:22:14:763;1;6;
1337.2;8.58;16:22:14:963;1;6;
1337.4;8.60;16:22:15:163;1;6;
1337.6;8.60;16:22:15:363;1;6;
1337.8;8.60;16:22:15:563;1;6;
1338.0;8.63;16:22:15:763;1;6;
1338.2;8.72;16:22:15:963;1;6;
1338.4;8.65;16:22:16:163;1;6;
1338.6;8.65;16:22:16:363;1;6;
1338.8;8.66;16:22:16:563;1;6;
1339.0;8.71;16:22:16:763;1;6;
1339.2;8.67;16:22:16:963;1;6;
1339.4;8.79;16:22:17:163;1;6;
1339.6;8.84;16:22:17:363;1;6;
1339.8;8.84;16:22:17:563;1;6;
1340.0;8.77;16:22:17:763;1;6;
1340.2;9.02;16:22:17:963;1;6;
1340.4;9.08;16:22:18:163;1;6;
1340.6;9.10;16:22:18:363;0;6;
1340.8;9.16;16:22:18:563;0;6;
1341.0;9.16;16:22:18:763;0;6;
1341.2;9.32;16:22:18:963;0;6;
1341.4;10.76;16:22:19:163;0;6;
1341.6;9.97;16:22:19:363;0;6;
1341.8;9.78;16:22:19:563;0;6;
1342.0;9.78;16:22:19:763;0;6;
1342.2;9.85;16:22:19:963;0;6;
1342.4;9.87;16:22:20:163;0;6;
1342.6;9.90;16:22:20:363;0;6;
1342.8;9.89;16:22:20:563;0;6;
1343.0;9.88;16:22:20:763;0;6;
1343.2;9.88;16:22:20:963;0;6;
1343.4;9.86;16:22:21:163;0;6;
1343.6;9.88;16:22:21:363;0;6;
1343.8;9.91;16:22:21:563;0;6;
1344.0;9.90;16:22:21:763;0;6;
1344.2;9.87;16:22:21:963;0;6;
1344.4;9.87;16:22:22:163;0;6;
1344.6;9.87;16:22:22:363;0;6;
1344.8;9.83;16:22:22:563;1;6;
1345.0;9.81;16:22:22:763;1;6;
1345.2;9.80;16:22:22:963;1;7;
1345.4;9.80;16:22:23:163;1;7;
1345.6;9.81;16:22:23:363;1;7;
1345.8;9.82;16:22:23:563;1;7;
1346.0;9.84;16:22:23:763;1;7;
1346.2;9.82;16:22:23:963;1;7;
1346.4;9.80;16:22:24:163;1;7;
1346.6;9.80;16:22:24:363;1;7;
1346.8;9.79;16:22:24:563;1;7;
1347.0;9.77;16:22:24:763;1;7;
1347.2;9.72;16:22:24:963;1;7;
1347.4;9.69;16:22:25:163;1;7;
1347.6;9.64;16:22:25:363;1;7;
1347.8;9.64;16:22:25:563;1;7;
1348.0;9.60;16:22:25:763;1;7;
1348.2;9.53;16:22:25:963;1;7;
1348.4;9.52;16:22:26:163;1;7;
1348.6;9.48;16:22:26:363;1;7;
1348.8;9.46;16:22:26:563;1;7;
1349.0;9.44;16:22:26:763;1;7;
1349.2;9.39;16:22:26:963;1;7;
1349.4;9.34;16:22:27:163;1;7;
1349.6;9.29;16:22:27:363;1;7;
1349.8;9.24;16:22:27:563;1;7;
1350.0;9.21;16:22:27:763;1;7;
1350.2;9.20;16:22:27:963;1;6;
1350.4;9.16;16:22:28:163;1;6;
1350.6;9.13;16:22:28:363;0;6;
1350.8;9.09;16:22:28:563;0;5;
1351.0;9.05;16:22:28:763;0;5;
1351.2;9.03;16:22:28:963;0;5;
1351.4;9.02;16:22:29:163;0;5;
1351.6;8.98;16:22:29:363;0;5;
1351.8;8.96;16:22:29:563;0;5;
1352.0;8.94;16:22:29:763;0;5;
1352.2;8.91;16:22:29:963;0;5;
1352.4;8.89;16:22:30:163;0;5;
1352.6;8.89;16:22:30:363;0;5;
1352.8;8.87;16:22:30:563;0;5;
1353.0;8.85;16:22:30:763;0;5;
1353.2;8.83;16:22:30:963;0;5;
1353.4;8.82;16:22:31:163;0;5;
1353.6;8.81;16:22:31:363;0;5;
1353.8;8.79;16:22:31:563;0;5;
1354.0;8.78;16:22:31:763;0;5;
1354.2;8.77;16:22:31:963;0;5;
1354.4;8.75;16:22:32:163;0;5;
1354.6;8.74;16:22:32:363;0;5;
1354.8;8.73;16:22:32:563;0;5;
1355.0;8.73;16:22:32:763;0;5;
1355.2;8.71;16:22:32:963;0;5;
1355.4;8.71;16:22:33:163;0;5;
1355.6;8.71;16:22:33:363;0;5;
1355.8;8.71;16:22:33:563;0;5;
1356.0;8.71;16:22:33:763;0;5;
1356.2;8.73;16:22:33:963;0;5;
1356.4;8.75;16:22:34:163;0;4;
1356.6;8.75;16:22:34:363;0;4;
1356.8;8.75;16:22:34:563;0;4;
1357.0;8.75;16:22:34:763;0;4;
1357.2;8.75;16:22:34:963;0;4;
1357.4;8.75;16:22:35:163;0;4;
1357.6;8.73;16:22:35:363;0;4;
1357.8;8.73;16:22:35:563;0;4;
1358.0;8.73;16:22:35:763;0;4;
1358.2;8.73;16:22:35:963;0;4;
1358.4;8.73;16:22:36:163;0;3;
1358.6;8.72;16:22:36:363;0;3;
1358.8;8.71;16:22:36:563;0;3;
1359.0;8.71;16:22:36:763;0;3;
1359.2;8.70;16:22:36:963;0;3;
1359.4;8.70;16:22:37:163;0;3;
1359.6;8.69;16:22:37:363;0;3;
1359.8;8.68;16:22:37:563;0;3;
1360.0;8.68;16:22:37:763;0;3;
1360.2;8.67;16:22:37:963;0;3;
1360.4;8.66;16:22:38:163;0;3;
1360.6;8.66;16:22:38:363;0;3;
1360.8;8.66;16:22:38:563;0;3;
1361.0;8.66;16:22:38:763;0;3;
1361.2;8.66;16:22:38:963;0;3;
1361.4;8.65;16:22:39:163;0;3;
1361.6;8.64;16:22:39:363;0;3;
1361.8;8.64;16:22:39:563;0;3;
1362.0;8.64;16:22:39:763;0;3;
1362.2;8.65;16:22:39:963;0;3;
1362.4;8.65;16:22:40:163;0;3;
1362.6;8.64;16:22:40:363;0;3;
1362.8;8.64;16:22:40:563;0;3;
1363.0;8.65;16:22:40:763;0;3;
1363.2;8.66;16:22:40:963;0;3;
1363.4;8.66;16:22:41:163;0;3;
1363.6;8.67;16:22:41:363;0;3;
1363.8;8.68;16:22:41:563;0;3;
1364.0;8.69;16:22:41:763;0;3;
1364.2;8.70;16:22:41:963;0;3;
1364.4;8.71;16:22:42:163;0;3;
1364.6;8.71;16:22:42:363;0;3;
1364.8;8.71;16:22:42:563;0;3;
1365.0;8.71;16:22:42:763;0;3;
1365.2;8.71;16:22:42:963;0;3;
1365.4;8.73;16:22:43:163;0;3;
1365.6;8.73;16:22:43:363;0;3;
1365.8;8.73;16:22:43:563;0;3;
1366.0;8.74;16:22:43:763;0;3;
1366.2;8.76;16:22:43:963;0;3;
1366.4;8.80;16:22:44:163;0;3;
1366.6;8.84;16:22:44:363;0;3;
1366.8;8.87;16:22:44:563;0;3;
1367.0;8.89;16:22:44:763;0;3;
1367.2;8.91;16:22:44:963;0;3;
1367.4;8.95;16:22:45:163;0;3;
1367.6;8.98;16:22:45:363;0;3;
1367.8;9.02;16:22:45:563;0;3;
1368.0;9.04;16:22:45:763;0;3;
1368.2;9.05;16:22:45:963;0;3;
1368.4;9.07;16:22:46:163;0;3;
1368.6;9.09;16:22:46:363;0;3;
1368.8;9.09;16:22:46:563;0;3;
1369.0;9.08;16:22:46:763;0;3;
1369.2;9.08;16:22:46:963;0;3;
1369.4;9.09;16:22:47:163;0;3;
1369.6;9.10;16:22:47:363;0;3;
1369.8;9.13;16:22:47:563;0;3;
1370.0;9.18;16:22:47:763;0;3;
1370.2;9.23;16:22:47:963;1;3;
1370.4;9.26;16:22:48:163;1;3;
1370.6;9.30;16:22:48:363;1;3;
1370.8;9.36;16:22:48:563;1;3;
1371.0;9.39;16:22:48:763;1;3;
1371.2;9.48;16:22:48:963;1;3;
1371.4;9.53;16:22:49:163;1;3;
1371.6;9.50;16:22:49:363;1;3;
1371.8;9.55;16:22:49:563;1;3;
1372.0;9.54;16:22:49:763;1;3;
1372.2;9.44;16:22:49:963;1;3;
1372.4;9.34;16:22:50:163;1;4;
1372.6;9.28;16:22:50:363;1;4;
1372.8;9.40;16:22:50:563;1;4;
1373.0;9.52;16:22:50:763;1;4;
1373.2;9.61;16:22:50:963;1;4;
1373.4;9.79;16:22:51:163;1;4;
1373.6;9.77;16:22:51:363;1;4;
1373.8;9.67;16:22:51:563;1;4;
1374.0;9.68;16:22:51:763;1;4;
1374.2;9.68;16:22:51:963;1;4;
1374.4;9.64;16:22:52:163;1;3;
1374.6;9.64;16:22:52:363;1;3;
1374.8;9.64;16:22:52:563;1;3;
1375.0;9.63;16:22:52:763;1;4;
1375.2;9.61;16:22:52:963;1;4;
1375.4;9.61;16:22:53:163;1;4;
1375.6;9.63;16:22:53:363;1;4;
1375.8;9.64;16:22:53:563;1;4;
1376.0;9.64;16:22:53:763;1;4;
1376.2;9.65;16:22:53:963;1;4;
1376.4;9.66;16:22:54:163;1;4;
1376.6;9.66;16:22:54:363;1;3;
1376.8;9.66;16:22:54:563;1;3;
1377.0;9.66;16:22:54:763;1;3;
1377.2;9.68;16:22:54:963;1;4;
1377.4;9.68;16:22:55:163;1;4;
1377.6;9.68;16:22:55:363;1;4;
1377.8;9.67;16:22:55:563;1;4;
1378.0;9.64;16:22:55:763;1;4;
1378.2;9.62;16:22:55:963;1;4;
1378.4;9.59;16:22:56:163;1;4;
1378.6;9.57;16:22:56:363;1;4;
1378.8;9.56;16:22:56:563;1;4;
1379.0;9.54;16:22:56:763;1;4;
1379.2;9.52;16:22:56:963;1;4;
1379.4;9.48;16:22:57:163;1;4;
1379.6;9.46;16:22:57:363;1;4;
1379.8;9.45;16:22:57:563;1;4;
1380.0;9.43;16:22:57:763;1;4;
1380.2;9.41;16:22:57:963;1;4;
1380.4;9.38;16:22:58:163;1;4;
1380.6;9.35;16:22:58:363;1;4;
1380.8;9.34;16:22:58:563;1;4;
1381.0;9.32;16:22:58:763;1;4;
1381.2;9.29;16:22:58:963;1;4;
1381.4;9.27;16:22:59:163;1;4;
1381.6;9.25;16:22:59:363;1;4;
1381.8;9.21;16:22:59:563;1;4;
1382.0;9.20;16:22:59:763;1;4;
1382.2;9.20;16:22:59:963;1;4;
1382.4;9.18;16:23:00:163;1;4;
1382.6;9.18;16:23:00:363;0;4;
1382.8;9.16;16:23:00:563;0;4;
1383.0;9.15;16:23:00:763;0;4;
1383.2;9.15;16:23:00:963;0;4;
1383.4;9.14;16:23:01:163;0;4;
1383.6;9.14;16:23:01:363;0;4;
1383.8;9.12;16:23:01:563;0;4;
1384.0;9.11;16:23:01:763;0;4;
1384.2;9.10;16:23:01:963;0;4;
1384.4;9.09;16:23:02:163;0;4;
1384.6;9.09;16:23:02:363;0;4;
1384.8;9.07;16:23:02:563;0;4;
1385.0;9.05;16:23:02:763;0;4;
1385.2;9.04;16:23:02:963;0;4;
1385.4;9.03;16:23:03:163;0;4;
1385.6;9.02;16:23:03:363;0;4;
1385.8;9.00;16:23:03:563;0;4;
1386.0;9.00;16:23:03:763;0;4;
1386.2;8.98;16:23:03:963;0;4;
1386.4;8.97;16:23:04:163;0;4;
1386.6;8.96;16:23:04:363;0;4;
1386.8;8.96;16:23:04:563;0;4;
1387.0;8.95;16:23:04:763;0;4;
1387.2;8.93;16:23:04:963;0;4;
1387.4;8.93;16:23:05:163;0;4;
1387.6;8.92;16:23:05:363;0;4;
1387.8;8.91;16:23:05:563;0;4;
1388.0;8.91;16:23:05:763;0;4;
1388.2;8.89;16:23:05:963;0;4;
1388.4;8.88;16:23:06:163;0;4;
1388.6;8.86;16:23:06:363;0;4;
1388.8;8.86;16:23:06:563;0;4;
1389.0;8.86;16:23:06:763;0;4;
1389.2;8.84;16:23:06:963;0;4;
1389.4;8.84;16:23:07:163;0;4;
1389.6;8.82;16:23:07:363;0;4;
1389.8;8.82;16:23:07:563;0;4;
1390.0;8.82;16:23:07:763;0;4;
1390.2;8.80;16:23:07:963;0;4;
1390.4;8.79;16:23:08:163;0;4;
1390.6;8.78;16:23:08:363;0;4;
1390.8;8.77;16:23:08:563;0;4;
1391.0;8.77;16:23:08:763;0;4;
1391.2;8.76;16:23:08:963;0;4;
1391.4;8.75;16:23:09:163;0;4;
1391.6;8.73;16:23:09:363;0;4;
1391.8;8.73;16:23:09:563;0;4;
1392.0;8.72;16:23:09:763;0;4;
1392.2;8.72;16:23:09:963;0;4;
1392.4;8.72;16:23:10:163;0;4;
1392.6;8.72;16:23:10:363;0;4;
1392.8;8.72;16:23:10:563;0;4;
1393.0;8.72;16:23:10:763;0;4;
1393.2;8.72;16:23:10:963;0;4;
1393.4;8.72;16:23:11:163;0;4;
1393.6;8.72;16:23:11:363;0;4;
1393.8;8.73;16:23:11:563;0;4;
1394.0;8.74;16:23:11:763;0;4;
1394.2;8.76;16:23:11:963;0;4;
1394.4;8.77;16:23:12:163;0;4;
1394.6;8.79;16:23:12:363;0;4;
1394.8;8.80;16:23:12:563;0;4;
1395.0;8.83;16:23:12:763;0;4;
1395.2;8.86;16:23:12:963;0;4;
1395.4;8.88;16:23:13:163;0;4;
1395.6;8.89;16:23:13:363;0;4;
1395.8;8.91;16:23:13:563;0;4;
1396.0;8.93;16:23:13:763;0;4;
1396.2;8.94;16:23:13:963;0;4;
1396.4;8.95;16:23:14:163;0;4;
1396.6;8.96;16:23:14:363;0;4;
1396.8;8.98;16:23:14:563;0;4;
1397.0;9.00;16:23:14:763;0;4;
1397.2;9.02;16:23:14:963;0;4;
1397.4;9.04;16:23:15:163;0;4;
1397.6;9.07;16:23:15:363;0;4;
1397.8;9.09;16:23:15:563;0;4;
1398.0;9.11;16:23:15:763;0;4;
1398.2;9.14;16:23:15:963;0;4;
1398.4;9.17;16:23:16:163;0;4;
1398.6;9.18;16:23:16:363;0;4;
1398.8;9.18;16:23:16:563;1;4;
1399.0;9.18;16:23:16:763;1;4;
1399.2;9.18;16:23:16:963;1;4;
1399.4;9.18;16:23:17:163;1;4;
1399.6;9.18;16:23:17:363;1;4;
1399.8;9.16;16:23:17:563;1;4;
1400.0;9.16;16:23:17:763;1;4;
1400.2;9.16;16:23:17:963;1;4;
1400.4;9.15;16:23:18:163;1;4;
1400.6;9.14;16:23:18:363;1;4;
1400.8;9.14;16:23:18:563;1;4;
1401.0;9.14;16:23:18:763;1;4;
1401.2;9.13;16:23:18:963;1;4;
1401.4;9.13;16:23:19:163;1;4;
1401.6;9.13;16:23:19:363;1;4;
1401.8;9.11;16:23:19:563;1;4;
1402.0;9.11;16:23:19:763;1;4;
1402.2;9.10;16:23:19:963;1;4;
1402.4;9.09;16:23:20:163;1;4;
1402.6;9.09;16:23:20:363;1;4;
1402.8;9.07;16:23:20:563;1;5;
1403.0;9.06;16:23:20:763;1;5;
1403.2;9.04;16:23:20:963;1;5;
1403.4;9.04;16:23:21:163;1;5;
1403.6;9.03;16:23:21:363;1;5;
1403.8;9.02;16:23:21:563;1;5;
1404.0;9.02;16:23:21:763;1;5;
1404.2;9.05;16:23:21:963;1;5;
1404.4;9.07;16:23:22:163;1;5;
1404.6;9.09;16:23:22:363;1;5;
1404.8;9.15;16:23:22:563;1;5;
1405.0;9.21;16:23:22:763;1;5;
1405.2;9.25;16:23:22:963;1;4;
1405.4;9.29;16:23:23:163;1;4;
1405.6;9.31;16:23:23:363;1;4;
1405.8;9.33;16:23:23:563;1;4;
1406.0;9.35;16:23:23:763;1;4;
1406.2;9.36;16:23:23:963;1;4;
1406.4;9.36;16:23:24:163;1;4;
1406.6;9.36;16:23:24:363;1;4;
1406.8;9.35;16:23:24:563;1;4;
1407.0;9.34;16:23:24:763;1;4;
1407.2;9.32;16:23:24:963;1;4;
1407.4;9.30;16:23:25:163;1;4;
1407.6;9.30;16:23:25:363;1;4;
1407.8;9.30;16:23:25:563;1;4;
1408.0;9.30;16:23:25:763;1;4;
